srcipinternal,dstipinternal,srcipver,dstipver,date,time,action,protocol,srcip,dstip,srcport,dstport,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,info,path
1,1,ipv6,ipv6,2020-10-14,06:19:30,ALLOW,TCP,::1,::1,58359,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:19:44,ALLOW,UDP,192.168.6.81,172.18.10.126,63077,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:20:08,ALLOW,TCP,192.168.6.81,103.216.121.174,58360,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:20:08,ALLOW,TCP,192.168.6.81,103.216.121.174,58361,21,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:34,ALLOW,TCP,192.168.6.81,192.168.6.95,58362,3128,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:20:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:35,ALLOW,TCP,192.168.6.81,192.168.6.95,58363,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:35,ALLOW,TCP,192.168.6.81,192.168.6.95,58364,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:36,ALLOW,TCP,192.168.6.81,192.168.6.95,58365,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:36,ALLOW,TCP,192.168.6.81,192.168.6.95,58366,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:36,ALLOW,TCP,192.168.6.81,192.168.6.95,58367,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:37,ALLOW,TCP,192.168.6.81,192.168.6.95,58368,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:37,ALLOW,TCP,192.168.6.81,192.168.6.95,58369,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:38,ALLOW,TCP,192.168.6.81,192.168.6.95,58370,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:38,ALLOW,TCP,192.168.6.81,192.168.6.95,58371,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:39,ALLOW,TCP,192.168.6.81,192.168.6.95,58372,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:39,ALLOW,TCP,192.168.6.81,192.168.6.95,58373,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:39,ALLOW,TCP,192.168.6.81,192.168.6.95,58374,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:40,ALLOW,TCP,192.168.6.81,192.168.6.95,58375,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:41,ALLOW,TCP,192.168.6.81,192.168.6.95,58376,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:41,ALLOW,TCP,192.168.6.81,192.168.6.95,58377,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:41,ALLOW,TCP,192.168.6.81,192.168.6.95,58378,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:42,ALLOW,TCP,192.168.6.81,192.168.6.95,58379,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:42,ALLOW,TCP,192.168.6.81,192.168.6.95,58380,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:43,ALLOW,TCP,192.168.6.81,192.168.6.95,58381,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:43,ALLOW,TCP,192.168.6.81,192.168.6.95,58382,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:44,ALLOW,TCP,192.168.6.81,192.168.6.95,58383,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:44,ALLOW,TCP,192.168.6.81,192.168.6.95,58384,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:44,ALLOW,TCP,192.168.6.81,192.168.6.95,58385,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:45,ALLOW,TCP,192.168.6.81,192.168.6.95,58386,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:20:49,ALLOW,UDP,192.168.6.81,172.18.10.126,63078,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:21:12,ALLOW,UDP,192.168.6.81,192.168.6.255,137,137,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:21:30,ALLOW,TCP,::1,::1,58387,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:21:33,ALLOW,UDP,192.168.6.81,8.8.8.8,52673,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:21:33,ALLOW,TCP,192.168.6.81,103.216.122.48,58388,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:21:33,ALLOW,UDP,192.168.6.81,8.8.8.8,51091,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:21:33,ALLOW,TCP,192.168.6.81,202.191.56.63,58389,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:21:54,ALLOW,UDP,192.168.6.81,172.18.10.126,51092,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:22:59,ALLOW,UDP,192.168.6.81,172.18.10.126,51093,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:23:30,ALLOW,TCP,::1,::1,58390,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:24:04,ALLOW,UDP,192.168.6.81,172.18.10.126,51094,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:05,ALLOW,TCP,192.168.6.81,103.216.121.174,58391,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:05,ALLOW,TCP,192.168.6.81,103.216.121.174,58392,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:05,ALLOW,TCP,192.168.6.81,103.216.121.174,58393,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:05,ALLOW,TCP,192.168.6.81,103.216.121.174,58394,46552,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:25:09,ALLOW,UDP,192.168.6.81,172.18.10.126,51095,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:25:30,ALLOW,TCP,::1,::1,58395,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:54,ALLOW,UDP,192.168.6.81,8.8.8.8,52345,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:54,DROP,TCP,192.168.6.81,117.18.232.200,58396,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:54,DROP,TCP,192.168.6.81,117.18.232.200,58397,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:25:54,DROP,TCP,192.168.6.81,117.18.232.200,58398,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:26:11,ALLOW,UDP,192.168.6.81,8.8.8.8,53831,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:26:14,ALLOW,UDP,192.168.6.81,172.18.10.126,53832,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:26:30,DROP,TCP,192.168.6.81,204.79.197.200,58399,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:26:30,DROP,TCP,192.168.6.81,204.79.197.200,58400,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:26:30,DROP,TCP,192.168.6.81,204.79.197.200,58401,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:27:19,ALLOW,UDP,192.168.6.81,172.18.10.126,53833,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:27:30,ALLOW,TCP,::1,::1,58402,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:28:24,ALLOW,UDP,192.168.6.81,172.18.10.126,53834,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:28:36,ALLOW,UDP,192.168.6.81,8.8.8.8,57249,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:28:36,ALLOW,TCP,192.168.6.81,172.217.31.234,58403,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:29:13,ALLOW,UDP,192.168.6.81,8.8.8.8,53295,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:29:13,ALLOW,TCP,192.168.6.81,192.168.6.95,58404,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:29:14,ALLOW,TCP,192.168.6.81,192.168.6.95,58405,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:29:29,ALLOW,UDP,192.168.6.81,172.18.10.126,53296,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:29:30,ALLOW,TCP,::1,::1,58406,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:05,ALLOW,TCP,192.168.6.81,103.216.121.174,58407,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:06,ALLOW,TCP,192.168.6.81,103.216.121.174,58408,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:06,ALLOW,TCP,192.168.6.81,103.216.121.174,58409,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:06,ALLOW,TCP,192.168.6.81,103.216.121.174,58410,45561,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:30:34,ALLOW,UDP,192.168.6.81,172.18.10.126,53297,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:39,ALLOW,UDP,192.168.6.81,8.8.8.8,58854,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:39,ALLOW,TCP,192.168.6.81,103.216.122.48,58411,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:39,ALLOW,UDP,192.168.6.81,8.8.8.8,61089,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:30:39,ALLOW,TCP,192.168.6.81,202.191.56.63,58412,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:10,ALLOW,TCP,192.168.6.81,103.216.121.174,58413,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:11,ALLOW,TCP,192.168.6.81,103.216.121.174,58414,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:11,ALLOW,TCP,192.168.6.81,103.216.121.174,58415,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:11,ALLOW,TCP,192.168.6.81,103.216.121.174,58416,48385,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:31:30,ALLOW,TCP,::1,::1,58417,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:39,ALLOW,UDP,192.168.6.81,8.8.8.8,50568,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:39,ALLOW,TCP,192.168.6.81,103.216.122.48,58418,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:31:39,ALLOW,UDP,192.168.6.81,172.18.10.126,50569,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:31:39,ALLOW,TCP,192.168.6.81,202.191.56.63,58419,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:32:44,ALLOW,UDP,192.168.6.81,172.18.10.126,50570,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:33:30,ALLOW,TCP,::1,::1,58420,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:33:34,ALLOW,TCP,192.168.6.81,103.216.121.174,58421,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:33:35,ALLOW,TCP,192.168.6.81,103.216.121.174,58422,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:33:35,ALLOW,TCP,192.168.6.81,103.216.121.174,58423,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:33:35,ALLOW,TCP,192.168.6.81,103.216.121.174,58424,43754,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:33:49,ALLOW,UDP,192.168.6.81,172.18.10.126,50571,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:34:54,ALLOW,UDP,192.168.6.81,172.18.10.126,50572,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:35:12,ALLOW,UDP,192.168.6.81,8.8.8.8,61326,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:35:12,ALLOW,TCP,192.168.6.81,172.217.25.10,58425,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:35:30,ALLOW,TCP,::1,::1,58426,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:35:31,ALLOW,TCP,192.168.6.81,192.168.6.95,58427,3128,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:35:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:35:59,ALLOW,UDP,192.168.6.81,172.18.10.126,61327,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:36:55,ALLOW,TCP,192.168.6.81,103.216.121.174,58428,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:36:55,ALLOW,TCP,192.168.6.81,103.216.121.174,58429,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:36:56,ALLOW,TCP,192.168.6.81,103.216.121.174,58430,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:36:56,ALLOW,TCP,192.168.6.81,103.216.121.174,58431,61219,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:37:04,ALLOW,UDP,192.168.6.81,172.18.10.126,61328,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:37:20,ALLOW,TCP,192.168.6.81,103.216.121.174,58432,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:37:20,ALLOW,TCP,192.168.6.81,103.216.121.174,58433,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:37:20,ALLOW,TCP,192.168.6.81,103.216.121.174,58434,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:37:21,ALLOW,TCP,192.168.6.81,103.216.121.174,58435,42717,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:37:30,ALLOW,TCP,::1,::1,58436,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:38:09,ALLOW,UDP,192.168.6.81,172.18.10.126,61329,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:13,ALLOW,UDP,192.168.6.81,8.8.8.8,52432,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:39:13,ALLOW,TCP,192.168.6.81,192.168.6.95,58437,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:39:14,ALLOW,UDP,192.168.6.81,172.18.10.126,52433,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:24,ALLOW,UDP,192.168.6.81,8.8.8.8,52589,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:25,ALLOW,TCP,192.168.6.81,216.58.220.202,58438,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:39:30,ALLOW,TCP,::1,::1,58439,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:40,ALLOW,UDP,192.168.6.81,8.8.8.8,54937,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:40,ALLOW,TCP,192.168.6.81,103.216.122.48,58440,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:40,ALLOW,UDP,192.168.6.81,8.8.8.8,62683,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:39:40,ALLOW,TCP,192.168.6.81,202.191.56.63,58441,443,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:19,ALLOW,UDP,192.168.6.81,172.18.10.126,62684,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:40:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:45,ALLOW,TCP,192.168.6.81,192.168.6.95,58442,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:46,ALLOW,TCP,192.168.6.81,192.168.6.95,58443,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:47,ALLOW,TCP,192.168.6.81,192.168.6.95,58444,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:47,ALLOW,TCP,192.168.6.81,192.168.6.95,58445,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:48,ALLOW,TCP,192.168.6.81,192.168.6.95,58446,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:49,ALLOW,TCP,192.168.6.81,192.168.6.95,58447,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:49,ALLOW,TCP,192.168.6.81,192.168.6.95,58448,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:49,ALLOW,TCP,192.168.6.81,192.168.6.95,58449,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:50,ALLOW,TCP,192.168.6.81,192.168.6.95,58450,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:51,ALLOW,TCP,192.168.6.81,192.168.6.95,58451,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:52,ALLOW,TCP,192.168.6.81,192.168.6.95,58452,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:52,ALLOW,TCP,192.168.6.81,192.168.6.95,58453,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:52,ALLOW,TCP,192.168.6.81,192.168.6.95,58454,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:53,ALLOW,TCP,192.168.6.81,192.168.6.95,58455,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:54,ALLOW,TCP,192.168.6.81,192.168.6.95,58456,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:55,ALLOW,TCP,192.168.6.81,192.168.6.95,58457,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:56,ALLOW,TCP,192.168.6.81,192.168.6.95,58458,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:57,ALLOW,TCP,192.168.6.81,192.168.6.95,58459,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:58,ALLOW,TCP,192.168.6.81,192.168.6.95,58460,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:59,ALLOW,TCP,192.168.6.81,192.168.6.95,58461,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:40:59,ALLOW,TCP,192.168.6.81,192.168.6.95,58462,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:41:00,ALLOW,TCP,192.168.6.81,192.168.6.95,58463,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:41:01,ALLOW,TCP,192.168.6.81,192.168.6.95,58464,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:41:02,ALLOW,TCP,192.168.6.81,192.168.6.95,58465,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:41:02,ALLOW,TCP,192.168.6.81,192.168.6.95,58466,3128,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:41:24,ALLOW,UDP,192.168.6.81,172.18.10.126,62685,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:41:30,ALLOW,TCP,::1,::1,58467,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:41:31,ALLOW,UDP,192.168.6.81,8.8.8.8,53705,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:42:29,ALLOW,UDP,192.168.6.81,172.18.10.126,53706,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:43:30,ALLOW,TCP,::1,::1,58468,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:43:34,ALLOW,UDP,192.168.6.81,172.18.10.126,53707,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:44:39,ALLOW,UDP,192.168.6.81,172.18.10.126,53708,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:41,ALLOW,UDP,192.168.6.81,8.8.8.8,51391,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:41,ALLOW,TCP,192.168.6.81,103.216.122.48,58469,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:41,ALLOW,UDP,192.168.6.81,8.8.8.8,53796,53,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:41,ALLOW,TCP,192.168.6.81,202.191.56.63,58470,443,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:52,ALLOW,TCP,192.168.6.81,103.216.121.174,58471,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:53,ALLOW,TCP,192.168.6.81,103.216.121.174,58472,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:53,ALLOW,TCP,192.168.6.81,103.216.121.174,58473,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:44:53,ALLOW,TCP,192.168.6.81,103.216.121.174,58474,46107,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:45:22,ALLOW,TCP,192.168.6.81,103.216.121.174,58475,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:45:22,ALLOW,TCP,192.168.6.81,103.216.121.174,58476,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:45:22,ALLOW,TCP,192.168.6.81,103.216.121.174,58477,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:45:23,ALLOW,TCP,192.168.6.81,103.216.121.174,58478,64286,0,-,0,0,0,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:45:30,ALLOW,TCP,::1,::1,58479,47001,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:45:35,ALLOW,UDP,192.168.6.81,8.8.8.8,49434,53,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:45:44,ALLOW,UDP,192.168.6.81,172.18.10.126,53797,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:46:49,ALLOW,UDP,192.168.6.81,172.18.10.126,53798,1514,0,-,-,-,-,-,-,-,SEND
1,1,ipv6,ipv6,2020-10-14,06:47:30,ALLOW,TCP,::1,::1,58480,47001,0,-,0,0,0,-,-,-,SEND
1,1,ipv4,ipv4,2020-10-14,06:47:54,ALLOW,UDP,192.168.6.81,172.18.10.126,53799,1514,0,-,-,-,-,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:53,ALLOW,TCP,192.168.6.81,103.216.121.174,58481,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:54,ALLOW,TCP,192.168.6.81,103.216.121.174,58482,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:54,ALLOW,TCP,192.168.6.81,103.216.121.174,58483,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:54,ALLOW,TCP,192.168.6.81,103.216.121.174,58484,53075,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:59,ALLOW,TCP,192.168.6.81,103.216.121.174,58485,21,0,-,0,0,0,-,-,-,SEND
1,0,ipv4,ipv4,2020-10-14,06:48:59,ALLOW,TCP,192.168.6.81,103.216.121.174,58486,21,0,-,0,0,0,-,-,-,SEND
