srcipinternal,dstipinternal,srcipver,dstipver,date,time,action,protocol,srcip,dstip,srcport,dstport,size,tcpflags,tcpsyn,tcpack,tcpwin,icmptype,icmpcode,info,path
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,ICMP,fe80::d030:9baa:fde6:d951,ff02::16,0,0,0,0,0,0,0,143,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,ICMP,fe80::65d1:8cf1:bf04:343d,ff02::16,0,0,0,0,0,0,0,143,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,ICMP,fe80::c8b8:2af7:4756:2f1,ff02::16,0,0,0,0,0,0,0,143,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,ICMP,fe80::998f:ea5c:f41a:9608,ff02::16,0,0,0,0,0,0,0,143,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,2,192.168.56.1,224.0.0.22,0,0,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,2,192.168.192.1,224.0.0.22,0,0,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,2,192.168.245.1,224.0.0.22,0,0,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,2,10.102.30.5,224.0.0.22,0,0,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.56.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.56.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.56.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.192.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.192.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.192.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,192.168.245.1,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,10.102.30.5,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::65d1:8cf1:bf04:343d,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::d030:9baa:fde6:d951,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::c8b8:2af7:4756:2f1,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:42:41,ALLOW,UDP,fe80::998f:ea5c:f41a:9608,ff02::1:3,55419,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:42:41,ALLOW,UDP,10.102.30.5,224.0.0.252,55419,5355,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:08,ALLOW,UDP,10.102.30.5,192.168.1.1,63166,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:08,ALLOW,UDP,10.102.30.5,192.168.1.1,51911,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:08,ALLOW,UDP,10.102.30.5,192.168.1.1,51864,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:30,ALLOW,TCP,10.102.30.5,192.168.1.30,51383,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:30,ALLOW,UDP,10.102.30.5,192.168.1.1,53625,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:43:30,ALLOW,TCP,10.102.30.5,18.210.142.107,51384,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:43:30,ALLOW,TCP,10.102.30.5,18.210.142.107,51385,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:31,ALLOW,TCP,10.102.30.5,192.168.1.30,51386,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:31,ALLOW,TCP,10.102.30.5,192.168.1.30,51387,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:41,ALLOW,UDP,10.102.30.5,192.168.1.1,63696,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:43,ALLOW,UDP,10.102.30.5,192.168.1.1,56991,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:43:43,ALLOW,TCP,10.102.30.5,162.125.6.13,51388,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:43:45,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:45,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:45,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:45,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:43:50,ALLOW,UDP,10.102.30.5,192.168.1.1,53236,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:43:50,ALLOW,UDP,10.102.30.5,142.250.190.99,51517,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:19,ALLOW,UDP,10.102.30.5,192.168.1.1,58822,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:19,ALLOW,UDP,10.102.30.5,192.168.1.1,63597,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:19,ALLOW,UDP,10.102.30.5,192.168.1.1,62741,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:19,ALLOW,TCP,10.102.30.5,140.82.112.26,51389,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:31,ALLOW,UDP,10.102.30.5,192.168.1.1,65081,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:32,ALLOW,UDP,10.102.30.5,192.168.1.1,50240,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv6,ipv6,2022-01-30,00:44:37,ALLOW,UDP,fe80::e4f6:f19:da1d:fd48,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv6,ipv6,2022-01-30,00:44:37,ALLOW,UDP,fe80::e4f6:f19:da1d:fd48,ff02::fb,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,10.102.30.56,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,10.102.30.56,224.0.0.251,5353,5353,0,0,0,0,0,0,0,0,RECEIVE
1,0,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,192.168.56.1,239.255.255.250,50241,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,192.168.192.1,239.255.255.250,50242,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,192.168.245.1,239.255.255.250,50243,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:37,ALLOW,UDP,10.102.30.5,239.255.255.250,50244,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:40,ALLOW,UDP,10.102.30.5,192.168.1.1,61580,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:40,ALLOW,UDP,10.102.30.5,192.168.1.1,64487,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:40,ALLOW,UDP,10.102.30.5,192.168.1.1,61348,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:40,ALLOW,TCP,10.102.30.5,151.101.192.217,51390,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:45,ALLOW,UDP,192.168.245.1,192.168.245.2,137,137,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:44:45,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:45,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:45,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:44:45,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:22,ALLOW,UDP,10.102.30.5,192.168.1.1,52151,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:22,ALLOW,UDP,10.102.30.5,192.168.1.1,49234,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:22,ALLOW,UDP,10.102.30.5,192.168.1.1,52442,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:45:22,ALLOW,TCP,10.102.30.5,142.250.191.110,51391,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:45:42,ALLOW,TCP,10.102.30.5,198.140.158.67,51392,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:45:46,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:46,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:46,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:46,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:51,ALLOW,UDP,10.102.30.5,192.168.1.1,58740,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:45:51,ALLOW,UDP,10.102.30.5,192.168.1.1,54323,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:00,ALLOW,TCP,10.102.30.5,192.168.1.30,51393,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:01,ALLOW,TCP,10.102.30.5,192.168.1.30,51394,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:01,ALLOW,TCP,10.102.30.5,192.168.1.30,51395,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:33,ALLOW,UDP,10.102.30.5,192.168.1.1,63367,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:37,ALLOW,UDP,192.168.56.1,239.255.255.250,63368,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:37,ALLOW,UDP,192.168.192.1,239.255.255.250,63369,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:37,ALLOW,UDP,192.168.245.1,239.255.255.250,63370,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:37,ALLOW,UDP,10.102.30.5,239.255.255.250,63371,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:45,ALLOW,UDP,192.168.245.1,192.168.245.2,137,137,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:46,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:46,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:46,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:46,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51397,51396,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51397,51396,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,UDP,10.102.30.5,192.168.1.1,51972,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,10.102.30.5,140.82.112.4,51398,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51399,19453,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51399,19453,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51400,19453,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:46:51,ALLOW,TCP,127.0.0.1,127.0.0.1,51400,19453,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:46:52,ALLOW,UDP,10.102.30.5,192.168.1.1,49535,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:46:52,ALLOW,TCP,10.102.30.5,140.82.112.6,51401,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:16,ALLOW,UDP,10.102.30.5,192.168.1.1,63835,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:16,ALLOW,UDP,10.102.30.5,192.168.1.1,59949,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:16,ALLOW,UDP,10.102.30.5,192.168.1.1,51193,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:16,ALLOW,UDP,10.102.30.5,172.217.1.106,63836,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:16,ALLOW,TCP,10.102.30.5,172.217.1.106,51402,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.245.1,192.168.245.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.245.1,192.168.245.255,138,138,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.192.1,192.168.192.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.192.1,192.168.192.255,138,138,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,10.102.30.5,10.102.30.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,10.102.30.5,10.102.30.255,138,138,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.56.1,192.168.56.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:40,ALLOW,UDP,192.168.56.1,192.168.56.255,138,138,0,0,0,0,0,0,0,0,RECEIVE
1,0,ipv4,ipv4,2022-01-30,00:47:47,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:47,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:47,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:47,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:51,ALLOW,UDP,10.102.30.5,192.168.1.1,64170,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:51,ALLOW,TCP,10.102.30.5,104.106.29.38,51403,80,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:51,ALLOW,TCP,10.102.30.5,18.210.142.107,51404,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:51,ALLOW,TCP,10.102.30.5,18.210.142.107,51405,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:52,ALLOW,UDP,10.102.30.5,192.168.1.1,49881,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:52,ALLOW,TCP,10.102.30.5,23.48.208.67,51406,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:47:59,ALLOW,UDP,10.102.30.5,192.168.1.1,50981,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:47:59,ALLOW,TCP,10.102.30.5,20.72.78.248,51407,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:07,ALLOW,UDP,192.168.56.1,192.168.56.255,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:07,ALLOW,UDP,192.168.56.1,192.168.56.255,137,137,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:48:20,ALLOW,UDP,10.102.30.5,10.102.30.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:20,ALLOW,UDP,10.102.30.5,10.102.30.255,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:20,ALLOW,UDP,10.102.30.5,10.102.30.255,137,137,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,UDP,10.102.30.5,192.168.1.1,53604,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,UDP,10.102.30.5,192.168.1.1,58662,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,UDP,10.102.30.5,192.168.1.1,61709,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,UDP,10.102.30.5,192.168.1.1,56038,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,UDP,10.102.30.5,192.168.1.1,49636,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,TCP,10.102.30.5,34.117.237.239,51408,443,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:29,ALLOW,TCP,10.102.30.5,34.120.5.221,51409,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:30,ALLOW,UDP,10.102.30.5,192.168.1.1,63477,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:30,ALLOW,UDP,10.102.30.5,192.168.1.1,58194,53,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:30,ALLOW,TCP,10.102.30.5,34.120.115.102,51410,443,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:30,ALLOW,TCP,10.102.30.5,192.168.1.30,51411,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:31,ALLOW,TCP,10.102.30.5,192.168.1.30,51412,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:31,ALLOW,TCP,10.102.30.5,192.168.1.30,51413,80,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,57057,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,53314,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,63066,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,61639,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,61667,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,192.168.192.1,192.168.192.255,138,138,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,10.102.30.5,192.168.1.1,61236,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,192.168.192.1,192.168.192.255,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:32,ALLOW,UDP,192.168.192.1,192.168.192.255,137,137,0,0,0,0,0,0,0,0,RECEIVE
1,0,ipv4,ipv4,2022-01-30,00:48:37,ALLOW,UDP,192.168.56.1,239.255.255.250,61237,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:37,ALLOW,UDP,192.168.192.1,239.255.255.250,61238,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:37,ALLOW,UDP,192.168.245.1,239.255.255.250,61239,1900,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:37,ALLOW,UDP,10.102.30.5,239.255.255.250,61240,1900,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:44,ALLOW,UDP,192.168.245.1,192.168.245.255,138,138,0,0,0,0,0,0,0,0,SEND
1,0,ipv4,ipv4,2022-01-30,00:48:47,ALLOW,UDP,192.168.56.1,255.255.255.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:47,ALLOW,UDP,192.168.192.1,192.168.192.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:47,ALLOW,UDP,192.168.245.1,192.168.245.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:47,ALLOW,UDP,10.102.30.5,10.102.30.255,17500,17500,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:48,ALLOW,UDP,192.168.245.1,192.168.245.255,137,137,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:48,ALLOW,UDP,192.168.245.1,192.168.245.255,137,137,0,0,0,0,0,0,0,0,RECEIVE
1,1,ipv4,ipv4,2022-01-30,00:48:55,ALLOW,UDP,10.102.30.5,192.168.1.1,50857,53,0,0,0,0,0,0,0,0,SEND
1,1,ipv4,ipv4,2022-01-30,00:48:57,ALLOW,UDP,10.102.30.5,192.168.1.1,57180,53,0,0,0,0,0,0,0,0,SEND
